arquivo,caminho,split,largura,altura,n_objetos,classes
captura_2023-10-02_15-54-39_png.rf.41935581f76a55f5833c285b643ff32d.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-54-39_png.rf.41935581f76a55f5833c285b643ff32d.jpg,train,,,0,
captura_2023-10-02_15-55-10_png.rf.fb5d17cc5ad9e6cecfdd957f2d6fbcac.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-10_png.rf.fb5d17cc5ad9e6cecfdd957f2d6fbcac.jpg,train,,,1,39
captura_2023-10-02_15-55-12_png.rf.a95b3f43a311228ce0ef4a7f43699bed.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-12_png.rf.a95b3f43a311228ce0ef4a7f43699bed.jpg,train,,,0,
captura_2023-10-02_15-55-20_png.rf.e189f750da98eb41e22bfc48d481215f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-20_png.rf.e189f750da98eb41e22bfc48d481215f.jpg,train,,,0,
captura_2023-10-02_15-55-23_png.rf.5e904c3a2c144e15f1e347d50dfce047.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-23_png.rf.5e904c3a2c144e15f1e347d50dfce047.jpg,train,,,2,"39,46"
captura_2023-10-02_15-55-32_png.rf.431e32cb6354e545283c8dec8d9d204d.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-32_png.rf.431e32cb6354e545283c8dec8d9d204d.jpg,train,1270.0,636.0,0,
captura_2023-10-02_15-55-36_png.rf.10f45a21b7012c10d777dfbb3667a478.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-36_png.rf.10f45a21b7012c10d777dfbb3667a478.jpg,train,,,1,39
captura_2023-10-02_15-55-38_png.rf.dc6f511d02ccc360120be950bae57d0f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-38_png.rf.dc6f511d02ccc360120be950bae57d0f.jpg,train,,,2,39
captura_2023-10-02_15-55-39_png.rf.7df69400461edba63ee73a8df3c57d47.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-39_png.rf.7df69400461edba63ee73a8df3c57d47.jpg,train,,,1,48
captura_2023-10-02_15-55-41_png.rf.187c3c166f7ccb4e2a0f2e6cbe2423a0.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-41_png.rf.187c3c166f7ccb4e2a0f2e6cbe2423a0.jpg,train,,,0,
captura_2023-10-02_15-55-42_png.rf.2a590dfcb7330641c50445a5ae38196e.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-42_png.rf.2a590dfcb7330641c50445a5ae38196e.jpg,train,,,0,
captura_2023-10-02_15-55-44_png.rf.63777e714613aea2ac2ff7a5d75720a9.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-44_png.rf.63777e714613aea2ac2ff7a5d75720a9.jpg,train,,,0,
captura_2023-10-02_15-55-46_png.rf.e441a48d9fd1666dbb0c93600fe59d05.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-46_png.rf.e441a48d9fd1666dbb0c93600fe59d05.jpg,train,1270.0,636.0,0,
captura_2023-10-02_15-55-47_png.rf.17a78e6f1db5247246c604b0d7637762.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-47_png.rf.17a78e6f1db5247246c604b0d7637762.jpg,train,,,0,
captura_2023-10-02_15-55-59_png.rf.7107b64c68ff291b57f0cf8ce06c8ce1.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-55-59_png.rf.7107b64c68ff291b57f0cf8ce06c8ce1.jpg,train,,,0,
captura_2023-10-02_15-56-04_png.rf.bcbca2860a433108af6615d5370dd522.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-56-04_png.rf.bcbca2860a433108af6615d5370dd522.jpg,train,,,0,
captura_2023-10-02_15-56-11_png.rf.5218a9153677ac062d4b37d96b59da11.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-56-11_png.rf.5218a9153677ac062d4b37d96b59da11.jpg,train,,,0,
captura_2023-10-02_15-56-26_png.rf.70c006712ac98bca77b636a62dfac0f8.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-56-26_png.rf.70c006712ac98bca77b636a62dfac0f8.jpg,train,,,1,48
captura_2023-10-02_15-56-28_png.rf.82593b41ff66536f47148a3d0fdb0fa5.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-56-28_png.rf.82593b41ff66536f47148a3d0fdb0fa5.jpg,train,,,1,39
captura_2023-10-02_15-56-48_png.rf.5753f5949cde1f47361939e1811b571f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-56-48_png.rf.5753f5949cde1f47361939e1811b571f.jpg,train,1270.0,636.0,1,39
captura_2023-10-02_15-56-50_png.rf.6d776bac8cdd5d28e74ff45642b295f0.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-56-50_png.rf.6d776bac8cdd5d28e74ff45642b295f0.jpg,train,,,1,39
captura_2023-10-02_15-56-53_png.rf.10e57096c0a6ffc96e0786833fbd9fee.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-56-53_png.rf.10e57096c0a6ffc96e0786833fbd9fee.jpg,train,,,1,39
captura_2023-10-02_15-56-55_png.rf.4d66dc7e4bbcf81131fed96444418623.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-56-55_png.rf.4d66dc7e4bbcf81131fed96444418623.jpg,train,,,1,39
captura_2023-10-02_15-57-18_png.rf.49f5d2fee76faa29a39f0688d7edf752.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-18_png.rf.49f5d2fee76faa29a39f0688d7edf752.jpg,train,,,1,39
captura_2023-10-02_15-57-20_png.rf.885adedf4784b20773cd5659007b9490.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-20_png.rf.885adedf4784b20773cd5659007b9490.jpg,train,,,0,
captura_2023-10-02_15-57-22_png.rf.e2bb05084282e2dacc09aaba858deabf.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-22_png.rf.e2bb05084282e2dacc09aaba858deabf.jpg,train,,,1,39
captura_2023-10-02_15-57-23_png.rf.dae49680f3eaa7c7d0867075e1e61135.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-23_png.rf.dae49680f3eaa7c7d0867075e1e61135.jpg,train,1270.0,636.0,1,39
captura_2023-10-02_15-57-25_png.rf.fd1d76a688eee8882d90fc367ecc9b55.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-25_png.rf.fd1d76a688eee8882d90fc367ecc9b55.jpg,train,,,0,
captura_2023-10-02_15-57-28_png.rf.d43761be8d7466076403f5ab253b59ff.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-28_png.rf.d43761be8d7466076403f5ab253b59ff.jpg,train,,,0,
captura_2023-10-02_15-57-32_png.rf.90ec5e4416e571bb6ff4efec76653f04.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-32_png.rf.90ec5e4416e571bb6ff4efec76653f04.jpg,train,,,0,
captura_2023-10-02_15-57-37_png.rf.38f8f1655bfc0b2cd2ba268aab86df0e.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-37_png.rf.38f8f1655bfc0b2cd2ba268aab86df0e.jpg,train,,,0,
captura_2023-10-02_15-57-39_png.rf.023a75aec007f7a98b07ba3c2ef29f74.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-39_png.rf.023a75aec007f7a98b07ba3c2ef29f74.jpg,train,,,1,39
captura_2023-10-02_15-57-40_png.rf.6908be9017bd3c9a15255ca19e1fe24a.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-40_png.rf.6908be9017bd3c9a15255ca19e1fe24a.jpg,train,,,1,39
captura_2023-10-02_15-57-42_png.rf.a45de284cff64097092985b30e062c47.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-42_png.rf.a45de284cff64097092985b30e062c47.jpg,train,1270.0,636.0,1,39
captura_2023-10-02_15-57-44_png.rf.825f76e71dd322f80706ea5cda472c1e.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-57-44_png.rf.825f76e71dd322f80706ea5cda472c1e.jpg,train,,,1,39
captura_2023-10-02_15-58-14_png.rf.efe2d03562093229e4d60c5d766edcfb.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-58-14_png.rf.efe2d03562093229e4d60c5d766edcfb.jpg,train,,,0,
captura_2023-10-02_15-58-44_png.rf.b3f0b9cef5527ae8d2fd3c85f0edb0da.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-58-44_png.rf.b3f0b9cef5527ae8d2fd3c85f0edb0da.jpg,train,,,0,
captura_2023-10-02_15-58-46_png.rf.b4a11c9b8585d9ed010e35bf2514a824.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-58-46_png.rf.b4a11c9b8585d9ed010e35bf2514a824.jpg,train,,,0,
captura_2023-10-02_15-58-47_png.rf.cf768b413780a9285190543fafccc00b.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-58-47_png.rf.cf768b413780a9285190543fafccc00b.jpg,train,,,1,39
captura_2023-10-02_15-58-51_png.rf.e48e5637bea94ca218b463b3777802d1.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-58-51_png.rf.e48e5637bea94ca218b463b3777802d1.jpg,train,,,1,39
captura_2023-10-02_15-59-09_png.rf.65ab4dd9bd02951a9ed57383a354d086.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-59-09_png.rf.65ab4dd9bd02951a9ed57383a354d086.jpg,train,1270.0,636.0,1,39
captura_2023-10-02_15-59-11_png.rf.353707d154522343d101434b747e5fc5.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-59-11_png.rf.353707d154522343d101434b747e5fc5.jpg,train,,,1,39
captura_2023-10-02_15-59-16_png.rf.d10ae0e60585330c3dad1f5ab6a4c148.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-59-16_png.rf.d10ae0e60585330c3dad1f5ab6a4c148.jpg,train,,,0,
captura_2023-10-02_15-59-17_png.rf.bc39e06a28faeadba355254a117d004f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-59-17_png.rf.bc39e06a28faeadba355254a117d004f.jpg,train,,,1,20
captura_2023-10-02_15-59-34_png.rf.675dd0db06aed89df91c22c8063eeeab.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-59-34_png.rf.675dd0db06aed89df91c22c8063eeeab.jpg,train,,,1,39
captura_2023-10-02_15-59-39_png.rf.64786516d21e0e7382ee67d5a2d6d745.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-59-39_png.rf.64786516d21e0e7382ee67d5a2d6d745.jpg,train,,,1,39
captura_2023-10-02_15-59-47_png.rf.39b0e98b23dc40501c4072e099da41f8.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-59-47_png.rf.39b0e98b23dc40501c4072e099da41f8.jpg,train,,,0,
captura_2023-10-02_15-59-51_png.rf.32a2f2c276baeb6a9d11e861b4961e0c.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-59-51_png.rf.32a2f2c276baeb6a9d11e861b4961e0c.jpg,train,1270.0,636.0,0,
captura_2023-10-02_15-59-59_png.rf.956bab2c9e97e4c6d61e641970def278.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_15-59-59_png.rf.956bab2c9e97e4c6d61e641970def278.jpg,train,,,1,39
captura_2023-10-02_16-00-01_png.rf.172092bd672f3aeb0d3a82a744fedf34.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-01_png.rf.172092bd672f3aeb0d3a82a744fedf34.jpg,train,,,1,39
captura_2023-10-02_16-00-04_png.rf.c6715b34f21ab93a6b7001b40ebf53c8.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-04_png.rf.c6715b34f21ab93a6b7001b40ebf53c8.jpg,train,,,0,
captura_2023-10-02_16-00-12_png.rf.2d783ef0240fbaab412dd065e8bd7f84.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-12_png.rf.2d783ef0240fbaab412dd065e8bd7f84.jpg,train,,,1,48
captura_2023-10-02_16-00-20_png.rf.e21b32643dbc25cc679960cd9618efd3.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-20_png.rf.e21b32643dbc25cc679960cd9618efd3.jpg,train,,,0,
captura_2023-10-02_16-00-22_png.rf.4bf5946a70fe8d7e05ac478fa3434945.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-22_png.rf.4bf5946a70fe8d7e05ac478fa3434945.jpg,train,,,0,
captura_2023-10-02_16-00-25_png.rf.b7331ba39c234dfc608940f4e76f7cfb.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-25_png.rf.b7331ba39c234dfc608940f4e76f7cfb.jpg,train,1270.0,636.0,2,39
captura_2023-10-02_16-00-27_png.rf.e7b07a85e56533011c267988d04c7e96.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-27_png.rf.e7b07a85e56533011c267988d04c7e96.jpg,train,,,1,39
captura_2023-10-02_16-00-29_png.rf.bc16aa40f73052b3eba508f75486179a.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-29_png.rf.bc16aa40f73052b3eba508f75486179a.jpg,train,,,1,39
captura_2023-10-02_16-00-30_png.rf.2f3667b87f56535015c0fa040fdea103.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-30_png.rf.2f3667b87f56535015c0fa040fdea103.jpg,train,,,0,
captura_2023-10-02_16-00-32_png.rf.547ecf6a6ea08e5bc0c6c4329a336b52.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-32_png.rf.547ecf6a6ea08e5bc0c6c4329a336b52.jpg,train,,,1,39
captura_2023-10-02_16-00-34_png.rf.4388c61406d80e3955cf443e5ce1df7a.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-34_png.rf.4388c61406d80e3955cf443e5ce1df7a.jpg,train,,,1,39
captura_2023-10-02_16-00-35_png.rf.90ff34761d9aa4bfe6ab1de105960a16.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-35_png.rf.90ff34761d9aa4bfe6ab1de105960a16.jpg,train,,,1,39
captura_2023-10-02_16-00-37_png.rf.0bf06b47f7b3435e1b2f107560b4c156.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-37_png.rf.0bf06b47f7b3435e1b2f107560b4c156.jpg,train,1270.0,636.0,1,39
captura_2023-10-02_16-00-40_png.rf.1d07e1f3f3ba63b66dabff814d1bee03.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-40_png.rf.1d07e1f3f3ba63b66dabff814d1bee03.jpg,train,,,1,39
captura_2023-10-02_16-00-42_png.rf.466512d02f7de3af70e86ea861cbfa38.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-42_png.rf.466512d02f7de3af70e86ea861cbfa38.jpg,train,,,1,39
captura_2023-10-02_16-00-50_png.rf.9504ad504a20f155a2cb10cbabf932c7.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-50_png.rf.9504ad504a20f155a2cb10cbabf932c7.jpg,train,,,1,39
captura_2023-10-02_16-00-53_png.rf.97b2270ef057dfc71c7d78781ec9ad59.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-00-53_png.rf.97b2270ef057dfc71c7d78781ec9ad59.jpg,train,,,0,
captura_2023-10-02_16-01-05_png.rf.241c98188ecb4ab02bcd141c6a46d56a.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-01-05_png.rf.241c98188ecb4ab02bcd141c6a46d56a.jpg,train,,,0,
captura_2023-10-02_16-01-18_png.rf.3a50b1e5cc959246ea740813db2aa605.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-01-18_png.rf.3a50b1e5cc959246ea740813db2aa605.jpg,train,,,1,65
captura_2023-10-02_16-01-53_png.rf.26b19ca9fbcd864af57b3132425118ef.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-01-53_png.rf.26b19ca9fbcd864af57b3132425118ef.jpg,train,1270.0,636.0,1,39
captura_2023-10-02_16-01-55_png.rf.46bba6cb2f8b65eb0f814fe125836612.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-01-55_png.rf.46bba6cb2f8b65eb0f814fe125836612.jpg,train,,,1,39
captura_2023-10-02_16-02-13_png.rf.a44a69254f5be481c4e5dd4c13e433e7.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-02-13_png.rf.a44a69254f5be481c4e5dd4c13e433e7.jpg,train,,,0,
captura_2023-10-02_16-02-25_png.rf.f29c8f4325154158052b3f7b63faa348.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-02-25_png.rf.f29c8f4325154158052b3f7b63faa348.jpg,train,,,1,39
captura_2023-10-02_16-02-30_png.rf.75fc9d87f58c5af20e19e364b4334f10.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-02-30_png.rf.75fc9d87f58c5af20e19e364b4334f10.jpg,train,,,1,39
captura_2023-10-02_16-02-43_png.rf.e596cc311e5733b9113b2ac14c55091f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-02-43_png.rf.e596cc311e5733b9113b2ac14c55091f.jpg,train,,,1,39
captura_2023-10-02_16-02-45_png.rf.8c572c8051ea255d3ea72bba3d51c547.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-02-45_png.rf.8c572c8051ea255d3ea72bba3d51c547.jpg,train,,,2,"20,39"
captura_2023-10-02_16-02-55_png.rf.a572031a71b27be08cc3ab6c34d9cc48.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-02-55_png.rf.a572031a71b27be08cc3ab6c34d9cc48.jpg,train,1270.0,636.0,0,
captura_2023-10-02_16-02-57_png.rf.2612fd64f897283313aeeb515527cb73.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-02-57_png.rf.2612fd64f897283313aeeb515527cb73.jpg,train,,,0,
captura_2023-10-02_16-02-59_png.rf.bb646f79c1c6755c5b7fc21fa505ddc6.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-02-59_png.rf.bb646f79c1c6755c5b7fc21fa505ddc6.jpg,train,,,0,
captura_2023-10-02_16-03-02_png.rf.187c7645a7281c405d66b2063d56cb5e.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-03-02_png.rf.187c7645a7281c405d66b2063d56cb5e.jpg,train,,,1,12
captura_2023-10-02_16-03-07_png.rf.0accc537464a8b41d63ad8a2709d7440.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-03-07_png.rf.0accc537464a8b41d63ad8a2709d7440.jpg,train,,,1,39
captura_2023-10-02_16-03-12_png.rf.6993e751f90c090b9258ac4c8b0e40ab.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-03-12_png.rf.6993e751f90c090b9258ac4c8b0e40ab.jpg,train,,,1,39
captura_2023-10-02_16-03-22_png.rf.70b55370ac5d23aff62462cb85ab539d.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-03-22_png.rf.70b55370ac5d23aff62462cb85ab539d.jpg,train,,,1,39
captura_2023-10-02_16-03-24_png.rf.c7b35dd4b1dfe1b8d7616e8ae957e44f.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-03-24_png.rf.c7b35dd4b1dfe1b8d7616e8ae957e44f.jpg,train,1270.0,636.0,1,39
captura_2023-10-02_16-03-33_png.rf.63a55533b5c9b2ce42a767ea980468d7.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-03-33_png.rf.63a55533b5c9b2ce42a767ea980468d7.jpg,train,,,1,39
captura_2023-10-02_16-03-42_png.rf.eb663ead57129902a18177e8793466a5.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-03-42_png.rf.eb663ead57129902a18177e8793466a5.jpg,train,,,1,39
captura_2023-10-02_16-03-44_png.rf.0a7add52dedeeb711e2d598681f65aff.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-03-44_png.rf.0a7add52dedeeb711e2d598681f65aff.jpg,train,,,2,39
captura_2023-10-02_16-04-34_png.rf.01c147d89b5433e51f03ec86904e62f9.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-04-34_png.rf.01c147d89b5433e51f03ec86904e62f9.jpg,train,,,1,39
captura_2023-10-02_16-04-35_png.rf.22ec377b7d10cd5691dd7fe281a86cb7.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-04-35_png.rf.22ec377b7d10cd5691dd7fe281a86cb7.jpg,train,,,0,
captura_2023-10-02_16-04-44_png.rf.759e963ea1aca38e90345a104c673ddd.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-04-44_png.rf.759e963ea1aca38e90345a104c673ddd.jpg,train,,,0,
captura_2023-10-02_16-04-45_png.rf.eaf9acb4952182956e0aa68caa658c9e.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-04-45_png.rf.eaf9acb4952182956e0aa68caa658c9e.jpg,train,1270.0,636.0,1,39
captura_2023-10-02_16-04-47_png.rf.ea63229ec0ea3e7143f841ea52dca34d.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-04-47_png.rf.ea63229ec0ea3e7143f841ea52dca34d.jpg,train,,,1,39
captura_2023-10-02_16-04-49_png.rf.784ef2d99b824374d5f95e6668d7e026.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-04-49_png.rf.784ef2d99b824374d5f95e6668d7e026.jpg,train,,,1,39
captura_2023-10-02_16-05-19_png.rf.300acfb7edcb776e8034a31100e139bc.jpg,C:\Users\mviei\AppData\Local\Temp\aed_nativa\Placas-de-Transito-BR-1\train\images\captura_2023-10-02_16-05-19_png.rf.300acfb7edcb776e8034a31100e139bc.jpg,train,,,1,39
